id,bin,triplet_type,mean_acc
ej4up0rn,2,L,0.8494623655913979
ej4up0rn,3,H,0.8755020080321284
ej4up0rn,3,L,0.8247422680412372
ej4up0rn,4,H,0.8821138211382114
ej4up0rn,4,L,0.8584905660377358
ej4up0rn,5,H,0.8487394957983193
ej4up0rn,5,L,0.846938775510204
ej4up0rn,6,H,0.8790322580645162
ej4up0rn,6,L,0.8617021276595744
ejv5piey,1,H,0.9658119658119658
ejv5piey,1,L,0.9811320754716981
ejv5piey,2,H,0.9591836734693877
ejv5piey,2,L,0.9468085106382979
ejv5piey,3,H,0.9714285714285714
ejv5piey,3,L,0.8969072164948454
ejv5piey,4,H,0.9282868525896414
ejv5piey,4,L,0.8695652173913043
ejv5piey,5,H,0.9446808510638298
ejv5piey,5,L,0.9702970297029703
ejv5piey,6,H,0.9317269076305221
ejv5piey,6,L,0.9263157894736842
ektwqxeh,1,H,0.875
ektwqxeh,1,L,0.8876404494382022
ektwqxeh,2,H,0.7959999999999999
ektwqxeh,2,L,0.7628865979381443
ektwqxeh,3,H,0.7748917748917752
ektwqxeh,3,L,0.6571428571428573
ektwqxeh,4,H,0.9262295081967213
ektwqxeh,4,L,0.9423076923076923
ektwqxeh,5,H,0.8589211618257261
ektwqxeh,5,L,0.8181818181818181
ektwqxeh,6,H,0.8844621513944223
ektwqxeh,6,L,0.8061224489795917
em7v17uu,1,H,0.9308943089430896
em7v17uu,1,L,0.9032258064516129
em7v17uu,2,H,0.9191489361702128
em7v17uu,2,L,0.9099099099099099
em7v17uu,3,H,0.928
em7v17uu,3,L,0.8556701030927835
em7v17uu,4,H,0.936
em7v17uu,4,L,0.8876404494382021
em7v17uu,5,H,0.9525862068965518
em7v17uu,5,L,0.9351851851851852
em7v17uu,6,H,0.9426229508196723
em7v17uu,6,L,0.8686868686868687
enhoisyi,1,H,0.902439024390244
enhoisyi,1,L,0.8850574712643678
enhoisyi,2,H,0.9049586776859503
enhoisyi,2,L,0.9545454545454546
enhoisyi,3,H,0.9471544715447153
enhoisyi,3,L,0.8681318681318682
enhoisyi,4,H,0.98828125
enhoisyi,4,L,0.9368421052631579
enhoisyi,5,H,0.933852140077821
enhoisyi,5,L,0.9166666666666667
enhoisyi,6,H,0.9297520661157025
enhoisyi,6,L,0.8715596330275229
eogyi8j4,1,H,0.9915966386554622
eogyi8j4,1,L,1
eogyi8j4,2,H,0.9835390946502057
eogyi8j4,2,L,0.9702970297029703
eogyi8j4,3,H,0.996
eogyi8j4,3,L,0.9456521739130435
eogyi8j4,4,H,0.9725490196078431
eogyi8j4,4,L,0.9333333333333333
eogyi8j4,5,H,0.973076923076923
eogyi8j4,5,L,0.9743589743589743
eogyi8j4,6,H,0.934156378600823
eogyi8j4,6,L,0.8631578947368421
f3jt6ahq,1,H,0.9012875536480687
f3jt6ahq,1,L,0.875
f3jt6ahq,2,H,0.9076305220883535
f3jt6ahq,2,L,0.8681318681318682
f3jt6ahq,3,H,0.8953974895397488
f3jt6ahq,3,L,0.8699999999999999
f3jt6ahq,4,H,0.8612244897959184
f3jt6ahq,4,L,0.8333333333333333
f3jt6ahq,5,H,0.930327868852459
f3jt6ahq,5,L,0.9158878504672898
f3jt6ahq,6,H,0.9083333333333334
f3jt6ahq,6,L,0.8823529411764706
f6k7yhh9,1,H,0.9678714859437751
f6k7yhh9,1,L,0.9166666666666666
f6k7yhh9,2,H,0.9568965517241379
f6k7yhh9,2,L,0.9263157894736842
f6k7yhh9,3,H,0.9439655172413793
f6k7yhh9,3,L,0.9139784946236559
f6k7yhh9,4,H,0.9473684210526316
f6k7yhh9,4,L,0.8297872340425532
f6k7yhh9,5,H,0.9354838709677419
f6k7yhh9,5,L,0.9310344827586207
f6k7yhh9,6,H,0.9626556016597511
f6k7yhh9,6,L,0.9468085106382979
fdlbs3x7,1,H,0.9717741935483871
fdlbs3x7,1,L,0.96
fdlbs3x7,2,H,0.9531914893617022
fdlbs3x7,2,L,0.9326923076923077
fdlbs3x7,3,H,0.9755102040816326
fdlbs3x7,3,L,0.9603960396039604
fdlbs3x7,4,H,0.9758064516129032
fdlbs3x7,4,L,0.9591836734693877
fdlbs3x7,5,H,0.987603305785124
fdlbs3x7,5,L,0.9519230769230769
fdlbs3x7,6,H,0.9800796812749004
fdlbs3x7,6,L,0.97
fhwg4lyo,1,H,0.946058091286307
fhwg4lyo,1,L,0.9693877551020408
fhwg4lyo,2,H,0.9512195121951219
fhwg4lyo,2,L,0.9080459770114943
fhwg4lyo,3,H,0.9271255060728745
fhwg4lyo,3,L,0.9072164948453608
fhwg4lyo,4,H,0.9473684210526316
fhwg4lyo,4,L,0.903846153846154
fhwg4lyo,5,H,0.9367088607594937
fhwg4lyo,5,L,0.9223300970873787
fhwg4lyo,6,H,0.9475806451612903
fhwg4lyo,6,L,0.9090909090909091
fnqg33tk,1,H,0.9495798319327731
fnqg33tk,1,L,0.9381443298969072
fnqg33tk,2,H,0.8866396761133601
fnqg33tk,2,L,0.846153846153846
fnqg33tk,3,H,0.8277310924369747
fnqg33tk,3,L,0.8494623655913978
fnqg33tk,4,H,0.923076923076923
fnqg33tk,4,L,0.8942307692307693
fnqg33tk,5,H,0.9166666666666667
fnqg33tk,5,L,0.9473684210526316
fnqg33tk,6,H,0.9057377049180328
fnqg33tk,6,L,0.9021739130434783
fo2t0ykg,1,H,0.9173553719008265
fo2t0ykg,1,L,0.8775510204081634
fo2t0ykg,2,H,0.9319148936170213
fo2t0ykg,2,L,0.9038461538461539
fo2t0ykg,3,H,0.9663865546218486
fo2t0ykg,3,L,0.9052631578947369
fo2t0ykg,4,H,0.975609756097561
fo2t0ykg,4,L,0.9518072289156627
fo2t0ykg,5,H,0.9361702127659575
fo2t0ykg,5,L,0.9504950495049505
fo2t0ykg,6,H,0.9539748953974896
fo2t0ykg,6,L,0.9805825242718447
foy52cb4,1,H,0.9832635983263598
foy52cb4,1,L,0.9387755102040817
foy52cb4,2,H,0.9032258064516129
foy52cb4,2,L,0.9120879120879121
foy52cb4,3,H,0.9799196787148595
foy52cb4,3,L,0.956989247311828
foy52cb4,4,H,0.9382716049382717
foy52cb4,4,L,0.9157894736842105
foy52cb4,5,H,0.9541666666666667
foy52cb4,5,L,0.96
foy52cb4,6,H,0.8360655737704916
foy52cb4,6,L,0.865979381443299
ftd9rnvm,1,H,1
ftd9rnvm,1,L,0.9626168224299065
ftd9rnvm,2,H,1
ftd9rnvm,2,L,0.9484536082474226
ftd9rnvm,3,H,0.9716599190283401
ftd9rnvm,3,L,0.925531914893617
ftd9rnvm,4,H,0.9798387096774194
ftd9rnvm,4,L,0.9797979797979798
ftd9rnvm,5,H,0.9683794466403162
ftd9rnvm,5,L,1
ftd9rnvm,6,H,0.9288702928870293
ftd9rnvm,6,L,0.9019607843137256
g59wh51e,1,H,0.9243027888446215
g59wh51e,1,L,0.8877551020408163
g59wh51e,2,H,0.9227642276422764
g59wh51e,2,L,0.8878504672897196
g59wh51e,3,H,0.9428571428571428
g59wh51e,3,L,0.8627450980392157
g59wh51e,4,H,0.9453781512605042
g59wh51e,4,L,0.897196261682243
g59wh51e,5,H,0.8938775510204081
g59wh51e,5,L,0.9489795918367347
g59wh51e,6,H,0.8902439024390243
g59wh51e,6,L,0.8191489361702128
g6fwz6fr,1,H,0.8991596638655462
g6fwz6fr,1,L,0.8807339449541285
g6fwz6fr,2,H,0.8617886178861789
g6fwz6fr,2,L,0.823529411764706
g6fwz6fr,3,H,0.8906882591093117
g6fwz6fr,3,L,0.8160919540229885
g6fwz6fr,4,H,0.8170731707317073
g6fwz6fr,4,L,0.8699999999999999
g6fwz6fr,5,H,0.8634538152610441
g6fwz6fr,5,L,0.8478260869565218
g6fwz6fr,6,H,0.925
g6fwz6fr,6,L,0.9238095238095237
g6u6toqw,1,H,0.8728813559322035
g6u6toqw,1,L,0.7714285714285715
g6u6toqw,2,H,0.7510204081632657
g6u6toqw,2,L,0.7272727272727272
g6u6toqw,3,H,0.9063829787234042
g6u6toqw,3,L,0.7714285714285715
g6u6toqw,4,H,0.8724279835390947
g6u6toqw,4,L,0.7452830188679245
g6u6toqw,5,H,0.885375494071146
g6u6toqw,5,L,0.9120879120879121
g6u6toqw,6,H,0.9157088122605364
g6u6toqw,6,L,0.8863636363636365
g79gm5hl,1,H,0.8095238095238092
g79gm5hl,1,L,0.9081632653061225
g79gm5hl,2,H,0.8852459016393444
g79gm5hl,2,L,0.8673469387755102
g79gm5hl,3,H,0.8781512605042016
g79gm5hl,3,L,0.8640776699029126
g79gm5hl,4,H,0.9375
g79gm5hl,4,L,0.9719626168224299
g79gm5hl,5,H,0.9221311475409836
g79gm5hl,5,L,0.875
g79gm5hl,6,H,0.9024390243902439
g79gm5hl,6,L,0.9333333333333333
ga9uahma,1,H,0.9876543209876543
ga9uahma,1,L,0.9893617021276596
ga9uahma,2,H,0.9910313901345291
ga9uahma,2,L,0.9803921568627451
ga9uahma,3,H,0.9770642201834863
ga9uahma,3,L,0.989010989010989
ga9uahma,4,H,1
ga9uahma,4,L,0.9903846153846154
ga9uahma,5,H,0.9957446808510638
ga9uahma,5,L,1
ga9uahma,6,H,0.9959349593495935
ga9uahma,6,L,0.9893617021276596
ggyyoznf,1,H,0.9036144578313252
ggyyoznf,1,L,0.90625
ggyyoznf,2,H,0.7574468085106386
ggyyoznf,2,L,0.7738095238095238
ggyyoznf,3,H,0.7708333333333334
ggyyoznf,3,L,0.7821782178217822
ggyyoznf,4,H,0.8367346938775511
ggyyoznf,4,L,0.8222222222222222
ggyyoznf,5,H,0.9053497942386832
ggyyoznf,5,L,0.8679245283018868
ggyyoznf,6,H,0.8888888888888886
ggyyoznf,6,L,0.9120879120879122
ghfmfp6u,1,H,0.9399141630901288
ghfmfp6u,1,L,0.9514563106796117
ghfmfp6u,2,H,0.9205020920502092
ghfmfp6u,2,L,0.8600000000000001
ghfmfp6u,3,H,0.9399141630901287
ghfmfp6u,3,L,0.9494949494949495
ghfmfp6u,4,H,0.9586776859504132
ghfmfp6u,4,L,0.8979591836734693
ghfmfp6u,5,H,0.8995633187772923
ghfmfp6u,5,L,0.8981481481481483
ghfmfp6u,6,H,0.9710743801652892
ghfmfp6u,6,L,0.9418604651162791
gmohu013,1,H,0.9404761904761905
gmohu013,1,L,0.8518518518518519
gmohu013,2,H,0.8389830508474576
gmohu013,2,L,0.8777777777777778
gmohu013,3,H,0.8376068376068375
gmohu013,3,L,0.8773584905660378
gmohu013,4,H,0.8884462151394422
gmohu013,4,L,0.8695652173913044
gmohu013,5,H,0.8724279835390947
gmohu013,5,L,0.9032258064516129
gmohu013,6,H,0.9203539823008849
gmohu013,6,L,0.9038461538461539
gszsrlmk,1,H,0.9020408163265307
gszsrlmk,1,L,0.9139784946236559
gszsrlmk,2,H,0.8852459016393442
gszsrlmk,2,L,0.90625
gszsrlmk,3,H,0.8724279835390947
gszsrlmk,3,L,0.8773584905660378
gszsrlmk,4,H,0.9372384937238495
gszsrlmk,4,L,0.9191919191919192
gszsrlmk,5,H,0.9473684210526316
gszsrlmk,5,L,0.9368421052631579
gszsrlmk,6,H,0.9588477366255144
gszsrlmk,6,L,0.9494949494949495
h2fr0kzy,1,H,0.9102040816326531
h2fr0kzy,1,L,0.926605504587156
h2fr0kzy,2,H,0.9188034188034189
h2fr0kzy,2,L,0.8484848484848484
h2fr0kzy,3,H,0.8708333333333332
h2fr0kzy,3,L,0.8155339805825242
h2fr0kzy,4,H,0.899581589958159
h2fr0kzy,4,L,0.8775510204081634
h2fr0kzy,5,H,0.825
h2fr0kzy,5,L,0.838095238095238
h2fr0kzy,6,H,0.8686440677966101
h2fr0kzy,6,L,0.8404255319148937
h46neot4,1,H,0.9421487603305785
h46neot4,1,L,0.9680851063829787
h46neot4,2,H,0.9024390243902439
h46neot4,2,L,0.9560439560439561
h46neot4,3,H,0.926530612244898
h46neot4,3,L,0.875
h46neot4,4,H,0.9071729957805909
h46neot4,4,L,0.8557692307692307
h46neot4,5,H,0.8647540983606558
h46neot4,5,L,0.9042553191489362
h46neot4,6,H,0.9094488188976377
h46neot4,6,L,0.8695652173913043
h6f38bwq,1,H,0.9382716049382717
h6f38bwq,1,L,0.900990099009901
h6f38bwq,2,H,0.9203187250996016
h6f38bwq,2,L,0.8901098901098901
h6f38bwq,3,H,0.9043478260869564
h6f38bwq,3,L,0.8434782608695652
h6f38bwq,4,H,0.9191489361702128
h6f38bwq,4,L,0.8272727272727274
h6f38bwq,5,H,0.88
h6f38bwq,5,L,0.9036144578313252
h6f38bwq,6,H,0.9152542372881355
h6f38bwq,6,L,0.8811881188118812
haqli8xf,1,H,0.867704280155642
haqli8xf,1,L,0.8588235294117647
haqli8xf,2,H,0.8853754940711461
haqli8xf,2,L,0.8602150537634408
haqli8xf,3,H,0.92
haqli8xf,3,L,0.8314606741573034
haqli8xf,4,H,0.9547325102880657
haqli8xf,4,L,0.9294117647058824
haqli8xf,5,H,0.9551020408163267
haqli8xf,5,L,0.9777777777777777
haqli8xf,6,H,0.9300411522633745
haqli8xf,6,L,0.8829787234042554
hdbjnl2c,1,H,0.944
hdbjnl2c,1,L,0.8842105263157894
hdbjnl2c,2,H,0.9218106995884774
hdbjnl2c,2,L,0.9142857142857143
hdbjnl2c,3,H,0.926530612244898
hdbjnl2c,3,L,0.9139784946236559
hdbjnl2c,4,H,0.9230769230769231
hdbjnl2c,4,L,0.831858407079646
hdbjnl2c,5,H,0.8925619834710743
hdbjnl2c,5,L,0.9047619047619048
hdbjnl2c,6,H,0.8912133891213389
hdbjnl2c,6,L,0.8910891089108911
he7sr8mk,1,H,0.8955823293172691
he7sr8mk,1,L,0.8556701030927835
he7sr8mk,2,H,0.8902439024390244
he7sr8mk,2,L,0.8854166666666667
he7sr8mk,3,H,0.9004149377593361
he7sr8mk,3,L,0.8800000000000001
he7sr8mk,4,H,0.8734693877551021
he7sr8mk,4,L,0.89
he7sr8mk,5,H,0.9139344262295082
he7sr8mk,5,L,0.9029126213592233
he7sr8mk,6,H,0.9020408163265305
he7sr8mk,6,L,0.9158878504672897
hegg4ro3,1,H,0.9840637450199203
hegg4ro3,1,L,0.9690721649484536
hegg4ro3,2,H,0.9456066945606695
hegg4ro3,2,L,0.8699999999999999
hegg4ro3,3,H,0.9224489795918367
hegg4ro3,3,L,0.8764044943820225
hegg4ro3,4,H,0.9674796747967479
hegg4ro3,4,L,0.9578947368421052
hegg4ro3,5,H,0.9449152542372882
hegg4ro3,5,L,0.9504950495049505
hegg4ro3,6,H,0.9385245901639345
hegg4ro3,6,L,0.8899999999999999
hgkrglvb,1,H,0.892
hgkrglvb,1,L,0.8817204301075269
hgkrglvb,2,H,0.8983050847457625
hgkrglvb,2,L,0.8857142857142857
hgkrglvb,3,H,0.9297520661157025
hgkrglvb,3,L,0.9175257731958764
hgkrglvb,4,H,0.9256198347107438
hgkrglvb,4,L,0.9101123595505618
hgkrglvb,5,H,0.9455252918287937
hgkrglvb,5,L,0.9438202247191011
hgkrglvb,6,H,0.9344262295081968
hgkrglvb,6,L,0.85
hgvrtubi,1,H,0.9838709677419355
hgvrtubi,1,L,0.956043956043956
hgvrtubi,2,H,0.952191235059761
hgvrtubi,2,L,0.9534883720930233
hgvrtubi,3,H,0.9299610894941633
hgvrtubi,3,L,0.8831168831168832
hgvrtubi,4,H,0.9836734693877551
hgvrtubi,4,L,0.9101123595505618
hgvrtubi,5,H,0.9755102040816326
hgvrtubi,5,L,0.9494949494949495
hgvrtubi,6,H,0.9877049180327868
hgvrtubi,6,L,0.9238095238095237
hi6zokfx,1,H,0.9125
hi6zokfx,1,L,0.8586956521739131
hi6zokfx,2,H,0.8888888888888887
hi6zokfx,2,L,0.8850574712643678
hi6zokfx,3,H,0.9012345679012346
hi6zokfx,3,L,0.7741935483870968
hi6zokfx,4,H,0.8991596638655464
hi6zokfx,4,L,0.8316831683168316
hi6zokfx,5,H,0.90625
hi6zokfx,5,L,0.9047619047619048
hi6zokfx,6,H,0.8744588744588745
hi6zokfx,6,L,0.8602150537634409
hifa1lt0,1,H,0.8470588235294119
hifa1lt0,1,L,0.8
hifa1lt0,2,H,0.8793103448275862
hifa1lt0,2,L,0.8879310344827587
hifa1lt0,3,H,0.9556451612903226
hifa1lt0,3,L,0.8173076923076923
hifa1lt0,4,H,0.8879668049792531
hifa1lt0,4,L,0.8556701030927835
hifa1lt0,5,H,0.8921161825726142
hifa1lt0,5,L,0.8921568627450981
hifa1lt0,6,H,0.9102040816326531
hifa1lt0,6,L,0.8631578947368421
hiz600nj,1,H,0.8432203389830508
hiz600nj,1,L,0.9017857142857143
hiz600nj,2,H,0.8861788617886179
hiz600nj,2,L,0.8737864077669902
hiz600nj,3,H,0.9041666666666666
hiz600nj,3,L,0.8613861386138614
hiz600nj,4,H,0.905829596412556
hiz600nj,4,L,0.9074074074074074
hiz600nj,5,H,0.9273504273504274
hiz600nj,5,L,0.8585858585858586
hiz600nj,6,H,0.924
hiz600nj,6,L,0.9120879120879122
hprh5n1p,1,H,0.9065040650406505
hprh5n1p,1,L,0.8809523809523809
hprh5n1p,2,H,0.8951612903225807
hprh5n1p,2,L,0.9081632653061225
hprh5n1p,3,H,0.8930041152263375
hprh5n1p,3,L,0.9285714285714285
hprh5n1p,4,H,0.9032258064516129
hprh5n1p,4,L,0.9247311827956989
hprh5n1p,5,H,0.9098360655737704
hprh5n1p,5,L,0.9340659340659341
hprh5n1p,6,H,0.908
hprh5n1p,6,L,0.8888888888888888
hy7g3uyh,1,H,0.9456066945606694
hy7g3uyh,1,L,0.9238095238095239
hy7g3uyh,2,H,0.936
hy7g3uyh,2,L,0.9239130434782609
hy7g3uyh,3,H,0.8879668049792531
hy7g3uyh,3,L,0.8617021276595744
hy7g3uyh,4,H,0.9306122448979591
hy7g3uyh,4,L,0.9411764705882353
hy7g3uyh,5,H,0.88
hy7g3uyh,5,L,0.8690476190476191
hy7g3uyh,6,H,0.8801652892561983
hy7g3uyh,6,L,0.9038461538461539
hz8tf3vd,1,H,0.8949579831932774
hz8tf3vd,1,L,0.8823529411764706
hz8tf3vd,2,H,0.905511811023622
hz8tf3vd,2,L,0.8795180722891567
hz8tf3vd,3,H,0.8847736625514403
hz8tf3vd,3,L,0.8936170212765958
hz8tf3vd,4,H,0.9561752988047809
hz8tf3vd,4,L,0.9069767441860466
hz8tf3vd,5,H,0.9012345679012346
hz8tf3vd,5,L,0.9111111111111112
hz8tf3vd,6,H,0.932
hz8tf3vd,6,L,0.9545454545454546
i0g6t95m,1,H,0.9495798319327731
i0g6t95m,1,L,0.98
i0g6t95m,2,H,0.96
i0g6t95m,2,L,0.9534883720930233
i0g6t95m,3,H,0.9411764705882353
i0g6t95m,3,L,0.9587628865979382
i0g6t95m,4,H,0.967479674796748
i0g6t95m,4,L,1
i0g6t95m,5,H,0.9673469387755103
i0g6t95m,5,L,0.9504950495049505
i0g6t95m,6,H,0.9743589743589743
i0g6t95m,6,L,0.9428571428571428
i7buva8v,1,H,0.721518987341772
i7buva8v,1,L,0.6923076923076921
i7buva8v,2,H,0.8245614035087719
i7buva8v,2,L,0.8148148148148148
i7buva8v,3,H,0.9152542372881356
i7buva8v,3,L,0.8947368421052632
i7buva8v,4,H,0.8617886178861789
i7buva8v,4,L,0.8369565217391305
i7buva8v,5,H,0.8786610878661089
i7buva8v,5,L,0.8404255319148937
i7buva8v,6,H,0.8608695652173913
i7buva8v,6,L,0.8411214953271028
i8qv8im9,1,H,0.9634146341463414
i8qv8im9,1,L,0.9213483146067416
i8qv8im9,2,H,0.9456066945606695
i8qv8im9,2,L,0.98989898989899
i8qv8im9,3,H,0.9793388429752066
i8qv8im9,3,L,0.9411764705882353
i8qv8im9,4,H,0.9344262295081968
i8qv8im9,4,L,0.9489795918367347
i8qv8im9,5,H,0.9388646288209607
i8qv8im9,5,L,0.9607843137254902
i8qv8im9,6,H,0.9339207048458149
i8qv8im9,6,L,0.9431818181818181
ignzshk6,1,H,0.9375
ignzshk6,1,L,0.95
ignzshk6,2,H,0.9471544715447154
ignzshk6,2,L,0.9223300970873787
ignzshk6,3,H,0.8897959183673468
ignzshk6,3,L,0.8476190476190476
ignzshk6,4,H,0.9540229885057471
ignzshk6,4,L,0.8636363636363636
ignzshk6,5,H,0.954356846473029
ignzshk6,5,L,0.9263157894736842
ignzshk6,6,H,0.966804979253112
ignzshk6,6,L,0.8877551020408163
iufx87jk,1,H,0.9506172839506173
iufx87jk,1,L,0.9393939393939394
iufx87jk,2,H,0.9663865546218487
iufx87jk,2,L,0.9238095238095236
iufx87jk,3,H,0.9603174603174603
iufx87jk,3,L,0.9583333333333333
iufx87jk,4,H,0.9521739130434783
iufx87jk,4,L,0.9056603773584906
iufx87jk,5,H,0.9692982456140351
iufx87jk,5,L,0.9537037037037037
iufx87jk,6,H,0.9795081967213115
iufx87jk,6,L,0.9528301886792453
jscgnhdg,1,H,0.925311203319502
jscgnhdg,1,L,0.9207920792079208
jscgnhdg,2,H,0.9385245901639344
jscgnhdg,2,L,0.8876404494382022
jscgnhdg,3,H,0.9192825112107623
jscgnhdg,3,L,0.9166666666666667
jscgnhdg,4,H,0.9024390243902439
jscgnhdg,4,L,0.9278350515463917
jscgnhdg,5,H,0.9076305220883534
jscgnhdg,5,L,0.9072164948453608
jscgnhdg,6,H,0.8930041152263373
jscgnhdg,6,L,0.8653846153846155
juxni43e,1,H,0.9375
juxni43e,1,L,0.876190476190476
juxni43e,2,H,0.8902439024390244
juxni43e,2,L,0.9108910891089109
juxni43e,3,H,0.9193548387096775
juxni43e,3,L,0.9111111111111111
juxni43e,4,H,0.9059829059829061
juxni43e,4,L,0.8666666666666667
juxni43e,5,H,0.8865546218487395
juxni43e,5,L,0.8333333333333333
juxni43e,6,H,0.8945147679324895
juxni43e,6,L,0.8111111111111111
jwgxbjzf,1,H,0.983739837398374
jwgxbjzf,1,L,0.92
jwgxbjzf,2,H,0.9748953974895398
jwgxbjzf,2,L,0.912621359223301
jwgxbjzf,3,H,0.9423868312757202
jwgxbjzf,3,L,0.9306930693069307
jwgxbjzf,4,H,0.9390243902439024
jwgxbjzf,4,L,0.98989898989899
jwgxbjzf,5,H,0.9339207048458149
jwgxbjzf,5,L,0.9369369369369369
jwgxbjzf,6,H,0.8866396761133603
jwgxbjzf,6,L,0.9347826086956521
k1haxar6,1,H,0.9012345679012346
k1haxar6,1,L,0.8541666666666667
k1haxar6,2,H,0.9090909090909091
k1haxar6,2,L,0.9299999999999999
k1haxar6,3,H,0.9087136929460582
k1haxar6,3,L,0.81
k1haxar6,4,H,0.930327868852459
k1haxar6,4,L,0.8679245283018867
k1haxar6,5,H,0.9341563786008231
k1haxar6,5,L,0.9148936170212767
k1haxar6,6,H,0.9113924050632911
k1haxar6,6,L,0.8571428571428571
kaj4d6us,1,H,0.8798283261802574
kaj4d6us,1,L,0.8608695652173913
kaj4d6us,2,H,0.8852459016393442
kaj4d6us,2,L,0.8611111111111112
kaj4d6us,3,H,0.8875
kaj4d6us,3,L,0.865979381443299
kaj4d6us,4,H,0.8683127572016461
kaj4d6us,4,L,0.8301886792452832
kaj4d6us,5,H,0.8884462151394422
kaj4d6us,5,L,0.8645833333333334
kaj4d6us,6,H,0.9112903225806452
kaj4d6us,6,L,0.8390804597701149
kfigyu57,1,H,0.9132231404958677
kfigyu57,1,L,0.968421052631579
kfigyu57,2,H,0.9591836734693877
kfigyu57,2,L,0.9010989010989011
kfigyu57,3,H,0.8925619834710744
kfigyu57,3,L,0.883495145631068
kfigyu57,4,H,0.8776371308016878
kfigyu57,4,L,0.88
kfigyu57,5,H,0.9090909090909091
kfigyu57,5,L,0.8241758241758241
kfigyu57,6,H,0.8916666666666667
kfigyu57,6,L,0.8738738738738738
kkyl1756,1,H,0.9957805907172996
kkyl1756,1,L,0.9906542056074766
kkyl1756,2,H,1
kkyl1756,2,L,1
kkyl1756,3,H,0.9959016393442623
kkyl1756,3,L,1
kkyl1756,4,H,0.9880952380952381
kkyl1756,4,L,0.9550561797752809
kkyl1756,5,H,0.9959183673469387
kkyl1756,5,L,0.9795918367346939
kkyl1756,6,H,0.9878048780487805
kkyl1756,6,L,0.9711538461538461
klijsnkr,1,H,0.8861788617886179
klijsnkr,1,L,0.923913043478261
klijsnkr,2,H,0.8200836820083681
klijsnkr,2,L,0.7799999999999998
klijsnkr,3,H,0.8713692946058091
klijsnkr,3,L,0.9239130434782609
klijsnkr,4,H,0.8995983935742972
klijsnkr,4,L,0.8602150537634408
klijsnkr,5,H,0.9065040650406504
klijsnkr,5,L,0.9120879120879121
klijsnkr,6,H,0.8414634146341464
klijsnkr,6,L,0.8543689320388349
knznxrg2,1,H,0.9330708661417322
knznxrg2,1,L,0.9247311827956989
knznxrg2,2,H,0.946058091286307
knznxrg2,2,L,0.9217391304347826
knznxrg2,3,H,0.9478260869565218
knznxrg2,3,L,0.9320388349514563
knznxrg2,4,H,0.9291666666666667
knznxrg2,4,L,0.8817204301075269
knznxrg2,5,H,0.9349593495934959
knznxrg2,5,L,0.92
knznxrg2,6,H,0.9558232931726909
knznxrg2,6,L,0.956989247311828
kv027ctc,1,H,0.9877049180327869
kv027ctc,1,L,0.9797979797979798
kv027ctc,2,H,0.9433198380566801
kv027ctc,2,L,0.9591836734693877
kv027ctc,3,H,0.9801587301587301
kv027ctc,3,L,0.9787234042553191
kv027ctc,4,H,0.9061224489795918
kv027ctc,4,L,0.8636363636363635
kv027ctc,5,H,0.9250000000000002
kv027ctc,5,L,0.9504950495049505
kv027ctc,6,H,0.8719008264462809
kv027ctc,6,L,0.8367346938775512
l75tdx7z,1,H,0.9045643153526971
l75tdx7z,1,L,0.8241758241758241
l75tdx7z,2,H,0.8833333333333333
l75tdx7z,2,L,0.9361702127659575
l75tdx7z,3,H,0.9256198347107438
l75tdx7z,3,L,0.9318181818181818
l75tdx7z,4,H,0.9256198347107436
l75tdx7z,4,L,0.8888888888888888
l75tdx7z,5,H,0.9539748953974896
l75tdx7z,5,L,0.9375
l75tdx7z,6,H,0.9311740890688259
l75tdx7z,6,L,0.9583333333333334
ldmmwz4f,1,H,0.9333333333333332
ldmmwz4f,1,L,0.9711538461538461
ldmmwz4f,2,H,0.9246861924686193
ldmmwz4f,2,L,0.9245283018867925
ldmmwz4f,3,H,0.8729508196721313
ldmmwz4f,3,L,0.9340659340659341
ldmmwz4f,4,H,0.8185483870967742
ldmmwz4f,4,L,0.8314606741573035
ldmmwz4f,5,H,0.9456066945606695
ldmmwz4f,5,L,0.9591836734693877
ldmmwz4f,6,H,0.9551020408163265
ldmmwz4f,6,L,0.8640776699029126
llsj1iws,1,H,0.9590163934426229
llsj1iws,1,L,0.9375
llsj1iws,2,H,0.9453781512605042
llsj1iws,2,L,0.8990825688073395
llsj1iws,3,H,0.9393939393939394
llsj1iws,3,L,0.8695652173913044
llsj1iws,4,H,0.9451476793248945
llsj1iws,4,L,0.968421052631579
llsj1iws,5,H,0.9322033898305084
llsj1iws,5,L,0.9181818181818182
llsj1iws,6,H,0.9285714285714285
llsj1iws,6,L,0.8785046728971962
ln7kg8ue,1,H,0.9061224489795918
ln7kg8ue,1,L,0.8901098901098901
ln7kg8ue,2,H,0.86
ln7kg8ue,2,L,0.8695652173913044
ln7kg8ue,3,H,0.8958333333333333
ln7kg8ue,3,L,0.8383838383838385
ln7kg8ue,4,H,0.941908713692946
ln7kg8ue,4,L,0.8804347826086956
ln7kg8ue,5,H,0.8719008264462811
ln7kg8ue,5,L,0.9306930693069307
ln7kg8ue,6,H,0.8842975206611571
ln7kg8ue,6,L,0.7843137254901961
lv8ld5wh,1,H,0.9299610894941635
lv8ld5wh,1,L,0.8762886597938144
lv8ld5wh,2,H,0.8847736625514403
lv8ld5wh,2,L,0.8901098901098901
lv8ld5wh,3,H,0.9358974358974359
