id,bin,ls_binwise_rt
xroufr90,4,-10.25000011920929
xroufr90,5,12.50000011920929
xroufr90,6,8.399999976158142
xuhuv8lc,1,-5.4000000059604645
xuhuv8lc,2,9.150000005960464
xuhuv8lc,3,0
xuhuv8lc,4,15.849999994039536
xuhuv8lc,5,-1.0000000149011612
xuhuv8lc,6,20.30000001192093
y0w9ndc3,1,4.650000095367432
y0w9ndc3,2,9.299999952316284
y0w9ndc3,3,-2.799999713897705
y0w9ndc3,4,3.200000047683716
y0w9ndc3,5,-2.5500000715255737
y0w9ndc3,6,13.949999809265137
y4t0c0hk,1,34.699999928474426
y4t0c0hk,2,-20.549999952316284
y4t0c0hk,3,19.050000071525574
y4t0c0hk,4,4.350000023841858
y4t0c0hk,5,-3.8999999165534973
y4t0c0hk,6,2.449999988079071
yc475tvl,1,-57.299999952316284
yc475tvl,2,25.399999856948853
yc475tvl,3,-27.74999988079071
yc475tvl,4,1.9000000953674316
yc475tvl,5,5
yc475tvl,6,-1.649999976158142
yozvkl9c,1,-15
yozvkl9c,2,4.5
yozvkl9c,3,6
yozvkl9c,4,16
yozvkl9c,5,-12
yozvkl9c,6,9
yq8ep1z3,1,4.649999998509884
yq8ep1z3,2,18.549999997019768
yq8ep1z3,3,18.600000001490116
yq8ep1z3,4,-5.200000002980232
yq8ep1z3,5,-3.3500000089406967
yq8ep1z3,6,8.000000014901161
yrsr94ov,1,-13.649999856948853
yrsr94ov,2,4.349999666213989
yrsr94ov,3,3.500000238418579
yrsr94ov,4,27.800000190734863
yrsr94ov,5,-11.449999809265137
yrsr94ov,6,36.80000019073486
ywgayqt6,1,10.350000023841858
ywgayqt6,2,-6.500000014901161
ywgayqt6,3,8
ywgayqt6,4,26.599999994039536
ywgayqt6,5,-22.400000005960464
ywgayqt6,6,3.5000000298023224
yyfbdu0b,1,26.5
yyfbdu0b,2,-3
yyfbdu0b,3,8.5
yyfbdu0b,4,8
yyfbdu0b,5,52.5
yyfbdu0b,6,16
yz3rkgxg,1,33.99999998509884
yz3rkgxg,2,-1.4901218037266517e-8
yz3rkgxg,3,-9.350000001490116
yz3rkgxg,4,-0.29999999701976776
yz3rkgxg,5,-23.649999991059303
yz3rkgxg,6,22.25000000745058
z0qweezh,1,6.950000166893005
z0qweezh,2,6.450000166893005
z0qweezh,3,-5.349999785423279
z0qweezh,4,-5.350000023841858
z0qweezh,5,-0.04999995231628418
z0qweezh,6,34.10000002384186
z3zuaqyi,1,6.4000000059604645
z3zuaqyi,2,10.299999982118607
z3zuaqyi,3,15.900000005960464
z3zuaqyi,4,-5.150000020861626
z3zuaqyi,5,4.299999997019768
z3zuaqyi,6,3.800000011920929
z7bic0rf,1,9.25
z7bic0rf,2,4.900000095367432
z7bic0rf,3,17.199999928474426
z7bic0rf,4,21.200000166893005
z7bic0rf,5,-12.700000047683716
z7bic0rf,6,18.649999976158142
za9gkd6c,1,-5.799999952316284
za9gkd6c,2,16.24999988079071
za9gkd6c,3,9.5
za9gkd6c,4,11.25000011920929
za9gkd6c,5,-18.50000011920929
za9gkd6c,6,9.100000023841858
zc2uy687,1,3.5
zc2uy687,2,1.5
zc2uy687,3,2.5
zc2uy687,4,0.5
zc2uy687,5,-8.5
zc2uy687,6,-1
ze5i9tkz,1,15.800000190734863
ze5i9tkz,2,-21.00000023841858
ze5i9tkz,3,-17.549999952316284
ze5i9tkz,4,25.350000262260437
ze5i9tkz,5,-20.350000262260437
ze5i9tkz,6,10.799999952316284
zgi28emw,1,12.24999988079071
zgi28emw,2,2.6999999284744263
zgi28emw,3,-7.4999998807907104
zgi28emw,4,-7.4999998807907104
zgi28emw,5,4.049999952316284
zgi28emw,6,32.00000011920929
zmlkdgl5,1,-5
zmlkdgl5,2,5
zmlkdgl5,3,8
zmlkdgl5,4,13
zmlkdgl5,5,0.5
zmlkdgl5,6,19.5
zn7thjg0,1,-1.949999988079071
zn7thjg0,2,16.499999940395355
zn7thjg0,3,8.199999928474426
zn7thjg0,4,6.799999952316284
zn7thjg0,5,4.900000095367432
zn7thjg0,6,3.4999999403953552
zqa7txui,1,9.550000008195639
zqa7txui,2,-0.8500000014901161
zqa7txui,3,11.850000001490116
zqa7txui,4,7.100000001490116
zqa7txui,5,-3.050000000745058
zqa7txui,6,-1.3500000014901161
zrfresc1,1,30.549999952316284
zrfresc1,2,-15.5
zrfresc1,3,-4.050000071525574
zrfresc1,4,8.200000166893005
zrfresc1,5,-17.699999928474426
zrfresc1,6,9.100000023841858
zrn2grix,1,-5.099999904632568
zrn2grix,2,14.199999988079071
zrn2grix,3,3.3000000715255737
zrn2grix,4,0.6500000357627869
zrn2grix,5,9.699999928474426
zrn2grix,6,-7.099999904632568
zshuyb8c,1,3.4499999284744263
zshuyb8c,2,12.850000023841858
zshuyb8c,3,7.250000238418579
zshuyb8c,4,0.09999990463256836
zshuyb8c,5,-4.700000166893005
zshuyb8c,6,-1.2999999523162842
zxd44db3,1,1.399999976158142
zxd44db3,2,5.700000047683716
zxd44db3,3,14.050000071525574
zxd44db3,4,-0.7500002384185791
zxd44db3,5,7.849999904632568
zxd44db3,6,1.7999999523162842
zy448n7y,1,-42.649999998509884
zy448n7y,2,19.150000002235174
zy448n7y,3,11.600000003352761
zy448n7y,4,35.30000000074506
zy448n7y,5,-44.79999999701977
zy448n7y,6,-4.00000000372529
