id,aq_sum,aq_group,bin,overall_median_rt,bin_median_rt,overall_mean_acc,bin_mean_acc,aq_centered,bin_mean_acc_perc,bin_median_rt_scaled,bin_mean_error_rate_scaled,bias
99rxav54,21,2,3,345.85000002384186,356.2999999523163,0.9346534653465344,0.9441176470588236,2.851351351351351,94.41176470588236,1.1813306006096191,-0.3827239876942641,1.5640545883038832
99rxav54,21,2,4,345.85000002384186,347.39999997615814,0.9346534653465344,0.9585798816568049,2.851351351351351,95.85798816568048,0.19179249461041337,-0.9705653983939916,1.162357893004405
99rxav54,21,2,5,345.85000002384186,353.25,0.9346534653465344,0.95679012345679,2.851351351351351,95.679012345679,0.8422192315986339,-0.8978177204345307,1.7400369520331647
99rxav54,21,2,6,345.85000002384186,346.60000002384186,0.9346534653465344,0.916913946587537,2.851351351351351,91.6913946587537,0.10284525419073043,0.723015346912173,-0.6201700927214425
9d4b8u7f,17,1,1,340.40000009536743,355.09999990463257,0.9056790123456788,0.8964497041420119,-1.1486486486486491,89.64497041420118,0.8200482385321516,0.4258639725585238,0.39418426597362777
9d4b8u7f,17,1,2,340.40000009536743,365.5499999523163,0.9056790123456788,0.8982035928143711,-1.1486486486486491,89.8203592814371,1.4249544167808077,0.34675640434440974,1.078198012436398
9d4b8u7f,17,1,3,340.40000009536743,342.10000014305115,0.9056790123456788,0.934782608695652,-1.1486486486486491,93.4782608695652,0.06753339287387854,-1.3031071472236213,1.3706405400975
9d4b8u7f,17,1,4,340.40000009536743,317.7000000476837,0.9056790123456788,0.9271137026239068,-1.1486486486486491,92.71137026239067,-1.344879118093249,-0.9572080489746141,-0.3876710691186348
9d4b8u7f,17,1,5,340.40000009536743,334.10000002384186,0.9056790123456788,0.8739002932551319,-1.1486486486486491,87.39002932551318,-0.3955526813862191,1.4429348323197715,-1.8384875137059906
9d4b8u7f,17,1,6,340.40000009536743,331.0499999523163,0.9056790123456788,0.904899135446686,-1.1486486486486491,90.4899135446686,-0.5721042487073701,0.04475998697553032,-0.6168642356829004
9dptpzrf,14,1,1,443.699999988079,563.4500000178814,0.90478515625,0.8333333333333331,-4.148648648648649,83.33333333333331,1.944225359149471,1.1300274151584477,0.8141979439910232
9dptpzrf,14,1,2,443.699999988079,462.89999997615814,0.90478515625,0.962536023054755,-4.148648648648649,96.25360230547551,0.20368349908773858,-0.9268935553142055,1.130577054401944
9dptpzrf,14,1,3,443.699999988079,416.15000000596046,0.90478515625,0.9085545722713864,-4.148648648648649,90.85545722713863,-0.6055689312677975,-0.06750294686591474,-0.5380659844018828
9dptpzrf,14,1,4,443.699999988079,417.89999997615814,0.90478515625,0.9533527696793004,-4.148648648648649,95.33527696793004,-0.575276060039832,-0.7806951558392088,0.20541909579937678
9dptpzrf,14,1,5,443.699999988079,418.5,0.90478515625,0.9475218658892128,-4.148648648648649,94.75218658892129,-0.5648899321720902,-0.6878665289081474,0.12297659673605721
9dptpzrf,14,1,6,443.699999988079,427.9000000357628,0.90478515625,0.8205882352941178,-4.148648648648649,82.05882352941178,-0.40217393475749175,1.3329307717690282,-1.73510470652652
9e1r9mu0,13,1,1,351,363,0.8952333664349554,0.9127906976744188,-5.148648648648649,91.27906976744188,0.8000796637144627,-0.8528502641876311,1.6529299279020937
9e1r9mu0,13,1,2,351,370.5,0.8952333664349554,0.9020771513353116,-5.148648648648649,90.20771513353117,1.3036263052130748,-0.33278473807332637,1.6364110432864012
9e1r9mu0,13,1,3,351,357,0.8952333664349554,0.8975903614457832,-5.148648648648649,89.75903614457832,0.39724235051557305,-0.11498339847913774,0.51222574899471085
9e1r9mu0,13,1,4,351,331,0.8952333664349554,0.8550295857988166,-5.148648648648649,85.50295857988166,-1.3483860066796156,1.9510357774380322,-3.299421784117648
9e1r9mu0,13,1,5,351,341,0.8952333664349554,0.8966565349544073,-5.148648648648649,89.66565349544074,-0.6769904846814662,-0.06965284684245784,-0.6073376378390083
9e1r9mu0,13,1,6,351,344,0.8952333664349554,0.907185628742515,-5.148648648648649,90.71856287425149,-0.47557182808202125,-0.5807645298554792,0.10519270177345796
9e9jgfep,15,1,1,398.5,429.5,0.9521696252465484,0.9706744868035192,-3.148648648648649,97.06744868035192,1.408194357075611,-1.625365765145874,3.033560122221485
9e9jgfep,15,1,2,398.5,416.75,0.9521696252465484,0.9457831325301204,-3.148648648648649,94.57831325301204,0.8262015514744654,0.5525177665025696,0.2736837849718958
9e9jgfep,15,1,3,398.5,376.10000000009313,0.9521696252465484,0.9593023255813954,-3.148648648648649,95.93023255813954,-1.0293284522614068,-0.6303518991714133,-0.39897655308999347
