datetime,id,trial_type,correct,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,cumulative_rt,actual_triplet,triplet_type
2023-03-16T12:50:28Z,5ckvwhwy,serial-reaction-time,1,R,1,1,63,3124,1,4,499.10000002384186,314,X
2023-03-16T12:50:28Z,5ckvwhwy,serial-reaction-time,1,R,1,1,64,3124,1,4,402.90000000596046,144,X
2023-03-16T12:50:29Z,5ckvwhwy,serial-reaction-time,1,R,1,1,65,3124,1,2,859.8000000119209,442,X
2023-03-16T12:50:30Z,5ckvwhwy,serial-reaction-time,1,R,1,1,66,3124,1,4,403.59999999403954,424,X
2023-03-16T12:50:30Z,5ckvwhwy,serial-reaction-time,1,R,1,1,67,3124,1,2,440.2000000178814,242,X
2023-03-16T12:50:31Z,5ckvwhwy,serial-reaction-time,NA,R,1,1,68,3124,1,3,375.59999999403954,423,X
2023-03-16T12:50:31Z,5ckvwhwy,serial-reaction-time,1,R,1,0,68,3124,1,3,746.2999999821186,423,X
2023-03-16T12:50:32Z,5ckvwhwy,serial-reaction-time,1,R,1,1,69,3124,1,3,398.90000000596046,233,X
2023-03-16T12:50:32Z,5ckvwhwy,serial-reaction-time,1,R,1,1,70,3124,1,4,480.40000000596046,334,X
2023-03-16T12:50:33Z,5ckvwhwy,serial-reaction-time,1,R,1,1,71,3124,1,2,626.9000000059605,342,X
2023-03-16T12:50:34Z,5ckvwhwy,serial-reaction-time,1,R,1,1,72,3124,1,1,503.800000011921,421,X
2023-03-16T12:50:35Z,5ckvwhwy,serial-reaction-time,1,R,1,1,73,3124,1,4,546.3000000119209,214,X
2023-03-16T12:50:35Z,5ckvwhwy,serial-reaction-time,1,R,1,1,74,3124,1,3,420.199999988079,143,X
2023-03-16T12:50:36Z,5ckvwhwy,serial-reaction-time,1,R,1,1,75,3124,1,4,314,434,X
2023-03-16T12:50:36Z,5ckvwhwy,serial-reaction-time,1,R,1,1,76,3124,1,1,666.0999999940395,341,X
2023-03-16T12:50:37Z,5ckvwhwy,serial-reaction-time,1,R,1,1,77,3124,1,3,569.0999999940395,413,X
2023-03-16T12:50:38Z,5ckvwhwy,serial-reaction-time,1,R,1,1,78,3124,1,1,589.2999999821186,131,X
2023-03-16T12:50:39Z,5ckvwhwy,serial-reaction-time,1,R,1,1,79,3124,1,3,486.300000011921,313,X
2023-03-16T12:50:39Z,5ckvwhwy,serial-reaction-time,1,R,1,1,80,3124,1,1,398.5,131,X
2023-03-16T12:50:44Z,5ckvwhwy,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-16T12:50:50Z,5ckvwhwy,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-16T12:50:51Z,5ckvwhwy,serial-reaction-time,1,R,2,1,1,3124,1,1,578.0999999940395,1,X
2023-03-16T12:50:52Z,5ckvwhwy,serial-reaction-time,1,R,2,1,2,3124,1,1,380.60000002384186,11,X
2023-03-16T12:50:53Z,5ckvwhwy,serial-reaction-time,1,R,2,1,3,3124,1,3,525.8000000119209,113,X
2023-03-16T12:50:53Z,5ckvwhwy,serial-reaction-time,1,R,2,1,4,3124,1,3,295.19999998807907,133,X
2023-03-16T12:50:54Z,5ckvwhwy,serial-reaction-time,1,R,2,1,5,3124,1,4,512.8999999761581,334,X
2023-03-16T12:50:54Z,5ckvwhwy,serial-reaction-time,1,R,2,1,6,3124,1,1,537,341,X
2023-03-16T12:50:55Z,5ckvwhwy,serial-reaction-time,1,R,2,1,7,3124,1,3,476.800000011921,413,X
2023-03-16T12:50:56Z,5ckvwhwy,serial-reaction-time,1,R,2,1,8,3124,1,1,460.2000000178814,131,X
2023-03-16T12:50:56Z,5ckvwhwy,serial-reaction-time,1,R,2,1,9,3124,1,3,437.40000000596046,313,X
2023-03-16T12:50:57Z,5ckvwhwy,serial-reaction-time,1,R,2,1,10,3124,1,4,368.7999999821186,134,X
2023-03-16T12:50:57Z,5ckvwhwy,serial-reaction-time,1,R,2,1,11,3124,1,3,335.30000001192093,343,X
2023-03-16T12:50:58Z,5ckvwhwy,serial-reaction-time,1,R,2,1,12,3124,1,3,414,433,X
2023-03-16T12:50:58Z,5ckvwhwy,serial-reaction-time,1,R,2,1,13,3124,1,4,318,334,X
2023-03-16T12:50:59Z,5ckvwhwy,serial-reaction-time,1,R,2,1,14,3124,1,1,506.800000011921,341,X
2023-03-16T12:50:59Z,5ckvwhwy,serial-reaction-time,1,R,2,1,15,3124,1,3,434.40000000596046,413,X
2023-03-16T12:51:00Z,5ckvwhwy,serial-reaction-time,1,R,2,1,16,3124,1,2,591.6000000238419,132,X
2023-03-16T12:51:01Z,5ckvwhwy,serial-reaction-time,1,R,2,1,17,3124,1,2,345.89999997615814,322,X
2023-03-16T12:51:02Z,5ckvwhwy,serial-reaction-time,1,R,2,1,18,3124,1,3,629.5,223,X
2023-03-16T12:51:02Z,5ckvwhwy,serial-reaction-time,1,R,2,1,19,3124,1,3,299.80000001192093,233,X
2023-03-16T12:51:02Z,5ckvwhwy,serial-reaction-time,1,R,2,1,20,3124,1,4,356.59999999403954,334,X
2023-03-16T12:51:03Z,5ckvwhwy,serial-reaction-time,1,R,2,1,21,3124,1,2,630.6999999880791,342,X
2023-03-16T12:51:04Z,5ckvwhwy,serial-reaction-time,1,R,2,1,22,3124,1,3,495.09999999403954,423,X
2023-03-16T12:51:05Z,5ckvwhwy,serial-reaction-time,1,R,2,1,23,3124,1,1,556.9000000059605,231,X
2023-03-16T12:51:05Z,5ckvwhwy,serial-reaction-time,1,R,2,1,24,3124,1,1,321.69999998807907,311,X
2023-03-16T12:51:06Z,5ckvwhwy,serial-reaction-time,1,R,2,1,25,3124,1,2,651.2999999821186,112,X
2023-03-16T12:51:07Z,5ckvwhwy,serial-reaction-time,1,R,2,1,26,3124,1,1,468,121,X
2023-03-16T12:51:07Z,5ckvwhwy,serial-reaction-time,1,R,2,1,27,3124,1,3,470.2999999821186,213,X
2023-03-16T12:51:08Z,5ckvwhwy,serial-reaction-time,1,R,2,1,28,3124,1,3,297,133,X
2023-03-16T12:51:08Z,5ckvwhwy,serial-reaction-time,1,R,2,1,29,3124,1,2,663,332,X
2023-03-16T12:51:09Z,5ckvwhwy,serial-reaction-time,1,R,2,1,30,3124,1,2,354.2999999821186,322,X
2023-03-16T12:51:10Z,5ckvwhwy,serial-reaction-time,1,R,2,1,31,3124,1,1,521.7999999821186,221,X
2023-03-16T12:51:10Z,5ckvwhwy,serial-reaction-time,NA,R,2,1,32,3124,1,2,571.6000000238419,212,X
2023-03-16T12:51:11Z,5ckvwhwy,serial-reaction-time,1,R,2,0,32,3124,1,2,1035.100000023842,212,X
2023-03-16T12:51:11Z,5ckvwhwy,serial-reaction-time,1,R,2,1,33,3124,1,3,525.6000000238419,123,X
2023-03-16T12:51:12Z,5ckvwhwy,serial-reaction-time,1,R,2,1,34,3124,1,1,598.6000000238419,231,X
2023-03-16T12:51:13Z,5ckvwhwy,serial-reaction-time,1,R,2,1,35,3124,1,1,335.19999998807907,311,X
2023-03-16T12:51:13Z,5ckvwhwy,serial-reaction-time,1,R,2,1,36,3124,1,2,588.8000000119209,112,X
2023-03-16T12:51:14Z,5ckvwhwy,serial-reaction-time,1,R,2,1,37,3124,1,1,472.09999999403954,121,X
2023-03-16T12:51:15Z,5ckvwhwy,serial-reaction-time,1,R,2,1,38,3124,1,3,572.6000000238419,213,X
2023-03-16T12:51:15Z,5ckvwhwy,serial-reaction-time,1,R,2,1,39,3124,1,3,338.59999999403954,133,X
2023-03-16T12:51:16Z,5ckvwhwy,serial-reaction-time,1,R,2,1,40,3124,1,3,307.69999998807907,333,X
2023-03-16T12:51:16Z,5ckvwhwy,serial-reaction-time,1,R,2,1,41,3124,1,2,552.5,332,X
2023-03-16T12:51:17Z,5ckvwhwy,serial-reaction-time,1,R,2,1,42,3124,1,4,424,324,X
2023-03-16T12:51:18Z,5ckvwhwy,serial-reaction-time,1,R,2,1,43,3124,1,2,666.4000000059605,242,X
2023-03-16T12:51:18Z,5ckvwhwy,serial-reaction-time,1,R,2,1,44,3124,1,1,434.09999999403954,421,X
2023-03-16T12:51:19Z,5ckvwhwy,serial-reaction-time,1,R,2,1,45,3124,1,4,603.3999999761581,214,X
2023-03-16T12:51:20Z,5ckvwhwy,serial-reaction-time,1,R,2,1,46,3124,1,2,669.9000000059605,142,X
2023-03-16T12:51:21Z,5ckvwhwy,serial-reaction-time,1,R,2,1,47,3124,1,4,429.90000000596046,424,X
2023-03-16T12:51:21Z,5ckvwhwy,serial-reaction-time,1,R,2,1,48,3124,1,1,541.1000000238419,241,X
2023-03-16T12:51:22Z,5ckvwhwy,serial-reaction-time,1,R,2,1,49,3124,1,4,596.9000000059605,414,X
2023-03-16T12:51:23Z,5ckvwhwy,serial-reaction-time,1,R,2,1,50,3124,1,2,680.3999999761581,142,X
2023-03-16T12:51:24Z,5ckvwhwy,serial-reaction-time,1,R,2,1,51,3124,1,4,542.6999999880791,424,X
2023-03-16T12:51:24Z,5ckvwhwy,serial-reaction-time,1,R,2,1,52,3124,1,2,635.2000000178814,242,X
2023-03-16T12:51:25Z,5ckvwhwy,serial-reaction-time,NA,R,2,1,53,3124,1,1,926.4000000059604,421,X
2023-03-16T12:51:26Z,5ckvwhwy,serial-reaction-time,1,R,2,0,53,3124,1,1,1285,421,X
2023-03-16T12:51:26Z,5ckvwhwy,serial-reaction-time,NA,R,2,1,54,3124,1,2,430.09999999403954,212,X
2023-03-16T12:51:27Z,5ckvwhwy,serial-reaction-time,1,R,2,0,54,3124,1,2,740.9000000059605,212,X
2023-03-16T12:51:27Z,5ckvwhwy,serial-reaction-time,1,R,2,1,55,3124,1,2,395.300000011921,122,X
2023-03-16T12:51:28Z,5ckvwhwy,serial-reaction-time,1,R,2,1,56,3124,1,1,576.7000000178814,221,X
2023-03-16T12:51:29Z,5ckvwhwy,serial-reaction-time,1,R,2,1,57,3124,1,4,465.90000000596046,214,X
2023-03-16T12:51:29Z,5ckvwhwy,serial-reaction-time,1,R,2,1,58,3124,1,1,593,141,X
2023-03-16T12:51:30Z,5ckvwhwy,serial-reaction-time,1,R,2,1,59,3124,1,1,381.90000000596046,411,X
2023-03-16T12:51:31Z,5ckvwhwy,serial-reaction-time,1,R,2,1,60,3124,1,4,450.7999999821186,114,X
2023-03-16T12:51:31Z,5ckvwhwy,serial-reaction-time,1,R,2,1,61,3124,1,2,598.7999999821186,142,X
2023-03-16T12:51:32Z,5ckvwhwy,serial-reaction-time,1,R,2,1,62,3124,1,1,461.699999988079,421,X
2023-03-16T12:51:33Z,5ckvwhwy,serial-reaction-time,1,R,2,1,63,3124,1,3,653,213,X
2023-03-16T12:51:33Z,5ckvwhwy,serial-reaction-time,1,R,2,1,64,3124,1,4,352.80000001192093,134,X
2023-03-16T12:51:34Z,5ckvwhwy,serial-reaction-time,1,R,2,1,65,3124,1,4,399.59999999403954,344,X
2023-03-16T12:51:35Z,5ckvwhwy,serial-reaction-time,1,R,2,1,66,3124,1,2,758.8000000119209,442,X
2023-03-16T12:51:35Z,5ckvwhwy,serial-reaction-time,NA,R,2,1,67,3124,1,3,422.59999999403954,423,X
2023-03-16T12:51:36Z,5ckvwhwy,serial-reaction-time,1,R,2,0,67,3124,1,3,963.1999999880792,423,X
2023-03-16T12:51:37Z,5ckvwhwy,serial-reaction-time,1,R,2,1,68,3124,1,2,689.3000000119209,232,X
2023-03-16T12:51:37Z,5ckvwhwy,serial-reaction-time,1,R,2,1,69,3124,1,3,559.6999999880791,323,X
2023-03-16T12:51:38Z,5ckvwhwy,serial-reaction-time,1,R,2,1,70,3124,1,3,360,233,X
2023-03-16T12:51:38Z,5ckvwhwy,serial-reaction-time,1,R,2,1,71,3124,1,4,423.59999999403954,334,X
2023-03-16T12:51:39Z,5ckvwhwy,serial-reaction-time,1,R,2,1,72,3124,1,2,613.7999999821186,342,X
2023-03-16T12:51:40Z,5ckvwhwy,serial-reaction-time,1,R,2,1,73,3124,1,3,477.5,423,X
2023-03-16T12:51:40Z,5ckvwhwy,serial-reaction-time,1,R,2,1,74,3124,1,4,407.199999988079,234,X
2023-03-16T12:51:41Z,5ckvwhwy,serial-reaction-time,1,R,2,1,75,3124,1,3,449.699999988079,343,X
2023-03-16T12:51:42Z,5ckvwhwy,serial-reaction-time,1,R,2,1,76,3124,1,2,553.3999999761581,432,X
2023-03-16T12:51:43Z,5ckvwhwy,serial-reaction-time,1,R,2,1,77,3124,1,3,625.4000000059605,323,X
2023-03-16T12:51:43Z,5ckvwhwy,serial-reaction-time,1,R,2,1,78,3124,1,4,426.40000000596046,234,X
2023-03-16T12:51:44Z,5ckvwhwy,serial-reaction-time,1,R,2,1,79,3124,1,2,549.9000000059605,342,X
2023-03-16T12:51:45Z,5ckvwhwy,serial-reaction-time,1,R,2,1,80,3124,1,1,534.1999999880791,421,X
2023-03-16T12:51:50Z,5ckvwhwy,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-16T12:51:52Z,5ckvwhwy,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-16T12:51:53Z,5ckvwhwy,serial-reaction-time,1,R,1,1,1,3124,0,1,423.699999988079,1,X
2023-03-16T12:51:54Z,5ckvwhwy,serial-reaction-time,1,P,1,1,2,3124,0,3,518.8999999761581,13,X
2023-03-16T12:51:55Z,5ckvwhwy,serial-reaction-time,1,R,1,1,3,3124,0,2,726.4000000059605,132,H
2023-03-16T12:51:55Z,5ckvwhwy,serial-reaction-time,1,P,1,1,4,3124,0,1,502.5,321,H
2023-03-16T12:51:56Z,5ckvwhwy,serial-reaction-time,1,R,1,1,5,3124,0,3,500.09999999403954,213,L
2023-03-16T12:51:57Z,5ckvwhwy,serial-reaction-time,1,P,1,1,6,3124,0,2,518.5,132,H
2023-03-16T12:51:57Z,5ckvwhwy,serial-reaction-time,1,R,1,1,7,3124,0,2,396.5,322,L
2023-03-16T12:51:58Z,5ckvwhwy,serial-reaction-time,1,P,1,1,8,3124,0,4,454,224,H
2023-03-16T12:51:59Z,5ckvwhwy,serial-reaction-time,1,R,1,1,9,3124,0,1,627.2999999821186,241,L
2023-03-16T12:51:59Z,5ckvwhwy,serial-reaction-time,1,P,1,1,10,3124,0,3,549.2000000178814,413,H
2023-03-16T12:52:00Z,5ckvwhwy,serial-reaction-time,1,R,1,1,11,3124,0,1,486.5,131,T
2023-03-16T12:52:00Z,5ckvwhwy,serial-reaction-time,1,P,1,1,12,3124,0,1,329.2000000178814,311,H
2023-03-16T12:52:01Z,5ckvwhwy,serial-reaction-time,1,R,1,1,13,3124,0,2,602.5999999940395,112,H
2023-03-16T12:52:02Z,5ckvwhwy,serial-reaction-time,1,P,1,1,14,3124,0,2,315.59999999403954,122,H
2023-03-16T12:52:02Z,5ckvwhwy,serial-reaction-time,1,R,1,1,15,3124,0,2,321.69999998807907,222,R
2023-03-16T12:52:03Z,5ckvwhwy,serial-reaction-time,1,P,1,1,16,3124,0,4,412.2000000178814,224,H
2023-03-16T12:52:03Z,5ckvwhwy,serial-reaction-time,1,R,1,1,17,3124,0,1,530.6999999880791,241,L
2023-03-16T12:52:04Z,5ckvwhwy,serial-reaction-time,1,P,1,1,18,3124,0,3,439.199999988079,413,H
2023-03-16T12:52:04Z,5ckvwhwy,serial-reaction-time,1,R,1,1,19,3124,0,3,339.90000000596046,133,L
2023-03-16T12:52:05Z,5ckvwhwy,serial-reaction-time,1,P,1,1,20,3124,0,1,456.59999999403954,331,H
2023-03-16T12:52:06Z,5ckvwhwy,serial-reaction-time,NA,R,1,1,21,3124,0,4,369.90000000596046,314,L
