datetime,id,trial_type,correct,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,cumulative_rt,actual_triplet,triplet_type
2023-04-11T22:50:22Z,qh2z8vvu,serial-reaction-time,1,P,1,1,72,4132,0,2,397.199999988079,342,H
2023-04-11T22:50:22Z,qh2z8vvu,serial-reaction-time,1,R,1,1,73,4132,0,4,425.5999999642372,424,T
2023-04-11T22:50:23Z,qh2z8vvu,serial-reaction-time,1,P,1,1,74,4132,0,4,400.699999988079,244,H
2023-04-11T22:50:23Z,qh2z8vvu,serial-reaction-time,1,R,1,1,75,4132,0,1,430.699999988079,441,H
2023-04-11T22:50:24Z,qh2z8vvu,serial-reaction-time,1,P,1,1,76,4132,0,1,290,411,H
2023-04-11T22:50:24Z,qh2z8vvu,serial-reaction-time,1,R,1,1,77,4132,0,4,365.2999999523163,114,L
2023-04-11T22:50:25Z,qh2z8vvu,serial-reaction-time,1,P,1,1,78,4132,0,3,418.199999988079,143,H
2023-04-11T22:50:25Z,qh2z8vvu,serial-reaction-time,1,R,1,1,79,4132,0,3,347.5999999642372,433,L
2023-04-11T22:50:26Z,qh2z8vvu,serial-reaction-time,1,P,1,1,80,4132,0,2,369,332,H
2023-04-11T22:50:31Z,qh2z8vvu,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-11T22:50:31Z,qh2z8vvu,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-11T22:50:33Z,qh2z8vvu,serial-reaction-time,1,R,2,1,1,4132,0,4,531.6999999880791,4,X
2023-04-11T22:50:33Z,qh2z8vvu,serial-reaction-time,1,P,2,1,2,4132,0,4,337.9000000357628,44,X
2023-04-11T22:50:34Z,qh2z8vvu,serial-reaction-time,1,R,2,1,3,4132,0,4,353.0999999642372,444,R
2023-04-11T22:50:34Z,qh2z8vvu,serial-reaction-time,1,P,2,1,4,4132,0,1,360.10000002384186,441,H
2023-04-11T22:50:35Z,qh2z8vvu,serial-reaction-time,1,R,2,1,5,4132,0,2,482.300000011921,412,L
2023-04-11T22:50:35Z,qh2z8vvu,serial-reaction-time,1,P,2,1,6,4132,0,3,348.9000000357628,123,H
2023-04-11T22:50:36Z,qh2z8vvu,serial-reaction-time,1,R,2,1,7,4132,0,4,417.699999988079,234,H
2023-04-11T22:50:36Z,qh2z8vvu,serial-reaction-time,1,P,2,1,8,4132,0,2,376.60000002384186,342,H
2023-04-11T22:50:37Z,qh2z8vvu,serial-reaction-time,1,R,2,1,9,4132,0,3,318.4000000357628,423,L
2023-04-11T22:50:37Z,qh2z8vvu,serial-reaction-time,1,P,2,1,10,4132,0,4,417.0999999642372,234,H
2023-04-11T22:50:38Z,qh2z8vvu,serial-reaction-time,1,R,2,1,11,4132,0,3,380.5,343,T
2023-04-11T22:50:38Z,qh2z8vvu,serial-reaction-time,NA,P,2,1,12,4132,0,1,308.5999999642372,431,H
2023-04-11T22:50:39Z,qh2z8vvu,serial-reaction-time,1,P,2,0,12,4132,0,1,497.39999997615814,431,H
2023-04-11T22:50:39Z,qh2z8vvu,serial-reaction-time,1,R,2,1,13,4132,0,2,389.300000011921,312,H
2023-04-11T22:50:40Z,qh2z8vvu,serial-reaction-time,1,P,2,1,14,4132,0,3,374.5999999642372,123,H
2023-04-11T22:50:40Z,qh2z8vvu,serial-reaction-time,1,R,2,1,15,4132,0,1,307.80000001192093,231,L
2023-04-11T22:50:40Z,qh2z8vvu,serial-reaction-time,1,P,2,1,16,4132,0,2,390.199999988079,312,H
2023-04-11T22:50:41Z,qh2z8vvu,serial-reaction-time,1,R,2,1,17,4132,0,4,367.5,124,L
2023-04-11T22:50:41Z,qh2z8vvu,serial-reaction-time,1,P,2,1,18,4132,0,4,309.5,244,H
2023-04-11T22:50:42Z,qh2z8vvu,serial-reaction-time,1,R,2,1,19,4132,0,4,328.2000000476837,444,R
2023-04-11T22:50:42Z,qh2z8vvu,serial-reaction-time,NA,P,2,1,20,4132,0,1,293,441,H
2023-04-11T22:50:42Z,qh2z8vvu,serial-reaction-time,1,P,2,0,20,4132,0,1,490.39999997615814,441,H
2023-04-11T22:50:43Z,qh2z8vvu,serial-reaction-time,NA,R,2,1,21,4132,0,2,236.30000001192093,412,L
2023-04-11T22:50:43Z,qh2z8vvu,serial-reaction-time,1,R,2,0,21,4132,0,2,461.4000000357628,412,L
2023-04-11T22:50:44Z,qh2z8vvu,serial-reaction-time,1,P,2,1,22,4132,0,3,427,123,H
2023-04-11T22:50:44Z,qh2z8vvu,serial-reaction-time,1,R,2,1,23,4132,0,4,394.5999999642372,234,H
2023-04-11T22:50:45Z,qh2z8vvu,serial-reaction-time,1,P,2,1,24,4132,0,2,387.39999997615814,342,H
2023-04-11T22:50:45Z,qh2z8vvu,serial-reaction-time,1,R,2,1,25,4132,0,3,595.7999999523163,423,L
2023-04-11T22:50:46Z,qh2z8vvu,serial-reaction-time,1,P,2,1,26,4132,0,4,330.4000000357628,234,H
2023-04-11T22:50:46Z,qh2z8vvu,serial-reaction-time,NA,R,2,1,27,4132,0,3,387.2000000476837,343,T
2023-04-11T22:50:47Z,qh2z8vvu,serial-reaction-time,1,R,2,0,27,4132,0,3,583.6000000834465,343,T
2023-04-11T22:50:47Z,qh2z8vvu,serial-reaction-time,NA,P,2,1,28,4132,0,1,349.89999997615814,431,H
2023-04-11T22:50:47Z,qh2z8vvu,serial-reaction-time,1,P,2,0,28,4132,0,1,458.39999997615814,431,H
2023-04-11T22:50:48Z,qh2z8vvu,serial-reaction-time,NA,R,2,1,29,4132,0,2,321.89999997615814,312,H
2023-04-11T22:50:48Z,qh2z8vvu,serial-reaction-time,1,R,2,0,29,4132,0,2,476.39999997615814,312,H
2023-04-11T22:50:48Z,qh2z8vvu,serial-reaction-time,1,P,2,1,30,4132,0,3,453.199999988079,123,H
2023-04-11T22:50:49Z,qh2z8vvu,serial-reaction-time,1,R,2,1,31,4132,0,1,336.69999998807907,231,L
2023-04-11T22:50:49Z,qh2z8vvu,serial-reaction-time,1,P,2,1,32,4132,0,2,374.199999988079,312,H
2023-04-11T22:50:50Z,qh2z8vvu,serial-reaction-time,1,R,2,1,33,4132,0,3,350.19999998807907,123,H
2023-04-11T22:50:50Z,qh2z8vvu,serial-reaction-time,1,P,2,1,34,4132,0,4,359.9000000357628,234,H
2023-04-11T22:50:51Z,qh2z8vvu,serial-reaction-time,1,R,2,1,35,4132,0,4,391.10000002384186,344,L
2023-04-11T22:50:51Z,qh2z8vvu,serial-reaction-time,1,P,2,1,36,4132,0,1,301,441,H
2023-04-11T22:50:52Z,qh2z8vvu,serial-reaction-time,1,R,2,1,37,4132,0,3,361,413,L
2023-04-11T22:50:52Z,qh2z8vvu,serial-reaction-time,1,P,2,1,38,4132,0,3,318.69999998807907,133,H
2023-04-11T22:50:53Z,qh2z8vvu,serial-reaction-time,1,R,2,1,39,4132,0,3,355.39999997615814,333,R
2023-04-11T22:50:53Z,qh2z8vvu,serial-reaction-time,1,P,2,1,40,4132,0,2,378.5,332,H
2023-04-11T22:50:54Z,qh2z8vvu,serial-reaction-time,1,R,2,1,41,4132,0,4,493.4000000357628,324,L
2023-04-11T22:50:54Z,qh2z8vvu,serial-reaction-time,1,P,2,1,42,4132,0,4,282.80000001192093,244,H
2023-04-11T22:50:55Z,qh2z8vvu,serial-reaction-time,1,R,2,1,43,4132,0,1,295.60000002384186,441,H
2023-04-11T22:50:55Z,qh2z8vvu,serial-reaction-time,1,P,2,1,44,4132,0,1,291.69999998807907,411,H
2023-04-11T22:50:56Z,qh2z8vvu,serial-reaction-time,1,R,2,1,45,4132,0,2,410,112,L
2023-04-11T22:50:56Z,qh2z8vvu,serial-reaction-time,1,P,2,1,46,4132,0,3,346.19999998807907,123,H
2023-04-11T22:50:56Z,qh2z8vvu,serial-reaction-time,1,R,2,1,47,4132,0,3,302.5,233,L
2023-04-11T22:50:57Z,qh2z8vvu,serial-reaction-time,1,P,2,1,48,4132,0,2,325.19999998807907,332,H
2023-04-11T22:50:57Z,qh2z8vvu,serial-reaction-time,1,R,2,1,49,4132,0,1,399.0999999642372,321,L
2023-04-11T22:50:58Z,qh2z8vvu,serial-reaction-time,1,P,2,1,50,4132,0,4,419.699999988079,214,H
2023-04-11T22:50:58Z,qh2z8vvu,serial-reaction-time,1,R,2,1,51,4132,0,2,375.300000011921,142,L
2023-04-11T22:50:59Z,qh2z8vvu,serial-reaction-time,1,P,2,1,52,4132,0,1,324,421,H
2023-04-11T22:50:59Z,qh2z8vvu,serial-reaction-time,1,R,2,1,53,4132,0,3,387.9000000357628,213,L
2023-04-11T22:51:00Z,qh2z8vvu,serial-reaction-time,1,P,2,1,54,4132,0,3,346.2000000476837,133,H
2023-04-11T22:51:00Z,qh2z8vvu,serial-reaction-time,1,R,2,1,55,4132,0,4,412.2999999523163,334,L
2023-04-11T22:51:01Z,qh2z8vvu,serial-reaction-time,NA,P,2,1,56,4132,0,2,267.89999997615814,342,H
2023-04-11T22:51:01Z,qh2z8vvu,serial-reaction-time,1,P,2,0,56,4132,0,2,468.199999988079,342,H
2023-04-11T22:51:02Z,qh2z8vvu,serial-reaction-time,1,R,2,1,57,4132,0,3,405,423,L
2023-04-11T22:51:02Z,qh2z8vvu,serial-reaction-time,1,P,2,1,58,4132,0,4,410.800000011921,234,H
2023-04-11T22:51:02Z,qh2z8vvu,serial-reaction-time,1,R,2,1,59,4132,0,1,266.69999998807907,341,L
2023-04-11T22:51:03Z,qh2z8vvu,serial-reaction-time,1,P,2,1,60,4132,0,1,403.300000011921,411,H
2023-04-11T22:51:03Z,qh2z8vvu,serial-reaction-time,NA,R,2,1,61,4132,0,2,219.10000002384183,112,L
2023-04-11T22:51:04Z,qh2z8vvu,serial-reaction-time,1,R,2,0,61,4132,0,2,433.50000005960464,112,L
2023-04-11T22:51:04Z,qh2z8vvu,serial-reaction-time,1,P,2,1,62,4132,0,3,351,123,H
2023-04-11T22:51:04Z,qh2z8vvu,serial-reaction-time,1,R,2,1,63,4132,0,4,322.7999999523163,234,H
